OrderID,CustomerName,OrderDate,Product,Quantity,UnitPrice,City,Status
1989,Kiran,1/4/2024,Washing Machine,3,13619,Kolkata,Pending
1990,Meena,5/28/2024,Mobile,4,19424,Delhi,Delivered
1991,Vikram,3/8/2024,AC,3,28317,Chennai,Pending
1992,Sneha,3/5/2024,Washing Machine,2,12980,Hyderabad,Cancelled
1993,Pooja,2/8/2024,AC,3,42791,Delhi,Pending
1994,Ajay,6/4/2024,TV,4,25831,Mumbai,Pending
1995,Ajay,2/2/2024,Fridge,3,39393,Delhi,Pending
1996,Anil,5/3/2024,Tablet,4,27803,Hyderabad,Delivered
1997,Ajay,3/28/2024,Mobile,2,10979,Hyderabad,Cancelled
1998,Anil,3/14/2024,Tablet,2,46172,Kolkata,Delivered
1999,Divya,6/11/2024,Mobile,3,18546,Chennai,Pending
2000,Sneha,2/24/2024,Laptop,5,42846,Mumbai,Cancelled
2001,Vikram,4/9/2024,Tablet,3,13985,Kolkata,Pending
2002,Pooja,2/10/2024,Laptop,1,16730,Delhi,Cancelled
2003,Pooja,6/22/2024,Tablet,4,22257,Kolkata,Pending
2004,Ravi,4/30/2024,AC,2,27978,Bangalore,Cancelled
2005,Divya,3/23/2024,Laptop,4,28345,Mumbai,Cancelled
2006,Ravi,1/8/2024,Fridge,5,46261,Delhi,Cancelled
2007,Pooja,1/2/2024,Tablet,4,27476,Delhi,Pending
2008,Sneha,4/6/2024,TV,3,44330,Hyderabad,Pending
2009,Ajay,3/28/2024,Washing Machine,4,11189,Hyderabad,Delivered
2010,Meena,6/10/2024,Tablet,3,31936,Chennai,Cancelled
2011,Anil,5/6/2024,Tablet,2,26980,Kolkata,Delivered
2012,Meena,5/27/2024,Fridge,3,48823,Hyderabad,Cancelled
2013,Ravi,3/24/2024,Fridge,3,34282,Bangalore,Pending
2014,Ajay,4/15/2024,Tablet,4,27511,Delhi,Delivered
2015,Vikram,6/22/2024,Washing Machine,1,20780,Kolkata,Delivered
2016,Ravi,6/10/2024,Washing Machine,1,5850,Hyderabad,Pending
2017,Sneha,6/16/2024,Mobile,4,8114,Kolkata,Cancelled
2018,Divya,1/2/2024,TV,3,35804,Kolkata,Cancelled
2019,Anil,5/29/2024,Fridge,5,14394,Delhi,Delivered
2020,Priya,6/15/2024,Laptop,5,15848,Bangalore,Pending
2021,Divya,3/11/2024,Washing Machine,3,21530,Hyderabad,Cancelled
2022,Meena,5/15/2024,Washing Machine,5,32012,Bangalore,Cancelled
2023,Kiran,4/7/2024,Mobile,3,25011,Kolkata,Cancelled
2024,Pooja,1/10/2024,AC,5,16026,Kolkata,Delivered
2025,Ravi,4/19/2024,AC,1,44463,Kolkata,Delivered
2026,Divya,1/25/2024,Washing Machine,3,25132,Bangalore,Cancelled
2027,Vikram,6/7/2024,Mobile,5,44421,Delhi,Cancelled
2028,Vikram,3/26/2024,TV,1,21377,Chennai,Pending
2029,Priya,1/24/2024,AC,5,34503,Kolkata,Cancelled
2030,Ravi,2/12/2024,Fridge,3,47589,Delhi,Cancelled
2031,Pooja,5/10/2024,Laptop,2,22063,Delhi,Cancelled
2032,Divya,6/29/2024,Tablet,3,14687,Hyderabad,Cancelled
2033,Ravi,6/8/2024,AC,2,10266,Delhi,Cancelled
2034,Priya,2/9/2024,TV,1,49620,Hyderabad,Delivered
2035,Meena,1/12/2024,Tablet,1,6438,Delhi,Pending
2036,Sneha,2/27/2024,Tablet,2,15560,Mumbai,Pending
2037,Priya,5/20/2024,Tablet,5,47653,Chennai,Delivered
2038,Ravi,2/14/2024,TV,2,10610,Chennai,Cancelled
2039,Meena,1/21/2024,Tablet,2,18856,Bangalore,Cancelled
2040,Divya,2/23/2024,Laptop,5,12302,Hyderabad,Cancelled
2041,Meena,4/17/2024,AC,4,5752,Bangalore,Cancelled
2042,Kiran,6/5/2024,Tablet,1,19224,Chennai,Cancelled
2043,Kiran,2/4/2024,TV,4,29761,Kolkata,Pending
2044,Kiran,5/15/2024,Washing Machine,3,15651,Kolkata,Pending
2045,Vikram,6/28/2024,TV,2,22497,Chennai,Cancelled
2046,Priya,1/3/2024,Tablet,2,17760,Delhi,Cancelled
2047,Pooja,1/20/2024,TV,4,12119,Hyderabad,Delivered
2048,Ajay,5/14/2024,TV,4,18096,Kolkata,Delivered
2049,Meena,3/20/2024,Fridge,2,35784,Mumbai,Cancelled
2050,Divya,5/7/2024,AC,4,22466,Kolkata,Delivered
2051,Vikram,5/11/2024,Mobile,1,18429,Delhi,Delivered
2052,Ajay,5/23/2024,Mobile,2,19660,Mumbai,Cancelled
2053,Sneha,3/31/2024,AC,3,22936,Kolkata,Delivered
2054,Sneha,1/12/2024,Tablet,4,49187,Bangalore,Cancelled
2055,Anil,6/25/2024,Washing Machine,2,47008,Bangalore,Pending
2056,Anil,4/23/2024,Mobile,1,34844,Bangalore,Pending
2057,Kiran,4/16/2024,TV,4,19138,Delhi,Pending
2058,Anil,4/27/2024,Washing Machine,5,47853,Hyderabad,Delivered
2059,Kiran,2/9/2024,Mobile,1,26116,Kolkata,Delivered
2060,Anil,3/8/2024,Washing Machine,1,7347,Bangalore,Pending
2061,Ajay,1/23/2024,Laptop,4,38000,Delhi,Delivered
2062,Vikram,2/25/2024,Laptop,4,42707,Mumbai,Cancelled
2063,Anil,6/13/2024,Fridge,1,7520,Bangalore,Pending
2064,Ajay,3/12/2024,TV,4,23405,Bangalore,Cancelled
2065,Anil,6/18/2024,Washing Machine,5,23780,Kolkata,Delivered
2066,Vikram,6/21/2024,Tablet,2,41608,Mumbai,Pending
2067,Kiran,6/13/2024,Mobile,1,39009,Hyderabad,Delivered
2068,Anil,1/22/2024,Mobile,2,49500,Hyderabad,Pending
2069,Ravi,2/19/2024,Mobile,1,29187,Bangalore,Pending
2070,Vikram,5/24/2024,Washing Machine,2,28446,Hyderabad,Pending
2071,Ajay,3/25/2024,Tablet,1,27167,Bangalore,Cancelled
2072,Kiran,4/18/2024,Fridge,4,13232,Hyderabad,Cancelled
2073,Meena,1/10/2024,Mobile,4,5029,Hyderabad,Delivered
2074,Priya,6/13/2024,Fridge,5,11019,Hyderabad,Pending
2075,Ajay,2/25/2024,Mobile,1,12352,Delhi,Pending
2076,Ajay,6/17/2024,TV,3,31784,Hyderabad,Delivered
2077,Pooja,2/17/2024,Washing Machine,3,30346,Bangalore,Pending
2078,Anil,4/30/2024,TV,5,46661,Bangalore,Pending
2079,Kiran,5/27/2024,Tablet,1,44498,Kolkata,Pending
2080,Divya,3/18/2024,Laptop,1,49222,Hyderabad,Delivered
2081,Kiran,6/29/2024,Tablet,2,9314,Kolkata,Pending
2082,Sneha,1/4/2024,AC,4,32977,Kolkata,Pending
2083,Ravi,4/10/2024,Laptop,2,13204,Bangalore,Pending
2084,Anil,6/7/2024,TV,2,46942,Chennai,Delivered
2085,Pooja,4/8/2024,Tablet,2,7150,Chennai,Cancelled
2086,Sneha,1/19/2024,TV,3,30555,Bangalore,Cancelled
2087,Ravi,5/6/2024,Tablet,2,22895,Kolkata,Delivered
2088,Pooja,2/23/2024,AC,3,38232,Hyderabad,Pending
2089,Kiran,6/27/2024,Mobile,4,31216,Bangalore,Cancelled
2090,Ravi,1/2/2024,Mobile,2,17805,Bangalore,Delivered
2091,Sneha,5/8/2024,Laptop,2,32667,Hyderabad,Pending
2092,Ajay,3/14/2024,TV,5,36455,Hyderabad,Delivered
2093,Kiran,5/4/2024,TV,4,12080,Kolkata,Cancelled
2094,Priya,5/29/2024,Tablet,4,19822,Hyderabad,Cancelled
2095,Ajay,4/1/2024,Tablet,1,5233,Kolkata,Pending
2096,Kiran,2/8/2024,AC,4,37834,Delhi,Cancelled
2097,Ravi,5/23/2024,Mobile,1,46692,Mumbai,Delivered
2098,Ravi,2/12/2024,TV,1,17676,Hyderabad,Pending
2099,Meena,1/9/2024,Tablet,5,23258,Hyderabad,Delivered
2100,Anil,2/3/2024,Mobile,4,30742,Bangalore,Delivered
2101,Ravi,6/16/2024,Fridge,4,38868,Hyderabad,Delivered
2102,Anil,3/28/2024,Tablet,2,40470,Chennai,Pending
2103,Divya,4/3/2024,TV,1,5321,Mumbai,Delivered
2104,Vikram,1/21/2024,Fridge,4,38846,Hyderabad,Cancelled
2105,Priya,1/14/2024,Washing Machine,3,20650,Kolkata,Pending
2106,Pooja,5/8/2024,Washing Machine,1,16052,Delhi,Pending
2107,Pooja,6/22/2024,Mobile,1,48072,Delhi,Pending
2108,Vikram,6/27/2024,Tablet,1,11688,Delhi,Pending
2109,Pooja,1/25/2024,Fridge,2,31497,Kolkata,Delivered
2110,Ajay,4/11/2024,TV,3,6662,Hyderabad,Delivered
2111,Kiran,6/6/2024,Tablet,1,15215,Chennai,Delivered
2112,Sneha,6/20/2024,Laptop,5,10624,Chennai,Pending
2113,Sneha,4/9/2024,TV,5,34040,Hyderabad,Delivered
2114,Kiran,6/7/2024,Mobile,4,45884,Bangalore,Cancelled
2115,Ajay,4/17/2024,Fridge,5,8725,Kolkata,Cancelled
2116,Priya,6/10/2024,TV,3,20306,Chennai,Delivered
2117,Divya,4/6/2024,Washing Machine,2,25564,Mumbai,Pending
2118,Ravi,3/3/2024,Tablet,2,19375,Bangalore,Pending
2119,Vikram,3/11/2024,Washing Machine,4,28483,Kolkata,Cancelled
2120,Ravi,6/17/2024,AC,5,6737,Kolkata,Cancelled
2121,Anil,3/11/2024,Laptop,2,12449,Delhi,Cancelled
2122,Priya,5/10/2024,Washing Machine,5,26861,Chennai,Cancelled
2123,Divya,4/25/2024,Mobile,1,6232,Chennai,Delivered
2124,Kiran,4/24/2024,AC,1,32196,Kolkata,Cancelled
2125,Divya,3/20/2024,Laptop,2,43321,Kolkata,Delivered
2126,Ajay,5/27/2024,Laptop,3,18512,Hyderabad,Pending
2127,Kiran,2/26/2024,Fridge,4,33751,Chennai,Delivered
2128,Priya,6/12/2024,Tablet,4,24909,Bangalore,Cancelled
2129,Sneha,2/3/2024,Washing Machine,2,47406,Bangalore,Delivered
2130,Meena,3/8/2024,Laptop,5,22021,Chennai,Delivered
2131,Anil,1/11/2024,Laptop,5,46908,Chennai,Cancelled
2132,Meena,6/4/2024,Fridge,4,16224,Bangalore,Cancelled
2133,Pooja,6/18/2024,Washing Machine,5,31430,Delhi,Delivered
2134,Ravi,6/19/2024,Washing Machine,5,7491,Bangalore,Cancelled
2135,Sneha,2/20/2024,TV,3,34715,Chennai,Delivered
2136,Vikram,2/28/2024,Laptop,2,35687,Bangalore,Pending
2137,Priya,6/17/2024,TV,3,15327,Kolkata,Delivered
2138,Ravi,2/5/2024,Mobile,3,36658,Chennai,Pending
2139,Anil,1/4/2024,Washing Machine,5,46966,Chennai,Cancelled
2140,Anil,2/10/2024,Tablet,3,12724,Chennai,Pending
2141,Meena,5/23/2024,Laptop,1,49932,Bangalore,Delivered
2142,Ravi,5/11/2024,AC,2,40918,Hyderabad,Cancelled
2143,Meena,5/21/2024,Fridge,3,8460,Hyderabad,Delivered
2144,Ravi,3/12/2024,Fridge,3,11693,Kolkata,Pending
2145,Priya,5/29/2024,Tablet,5,40311,Chennai,Pending
2146,Anil,3/11/2024,Tablet,4,12721,Mumbai,Delivered
2147,Priya,4/25/2024,TV,4,9504,Hyderabad,Cancelled
2148,Sneha,6/9/2024,Mobile,4,14577,Mumbai,Cancelled
2149,Ajay,3/10/2024,Washing Machine,2,43316,Mumbai,Pending
2150,Sneha,2/7/2024,Tablet,2,21544,Hyderabad,Cancelled
2151,Priya,3/1/2024,Washing Machine,1,36710,Hyderabad,Cancelled
2152,Kiran,2/18/2024,Mobile,1,7020,Delhi,Cancelled
2153,Pooja,6/28/2024,Fridge,4,11656,Mumbai,Pending
2154,Priya,2/23/2024,Fridge,3,7522,Delhi,Pending
2155,Meena,1/24/2024,TV,4,28435,Mumbai,Delivered
2156,Meena,2/8/2024,Tablet,1,16963,Bangalore,Cancelled
2157,Kiran,6/26/2024,Laptop,2,33892,Mumbai,Delivered
2158,Pooja,2/12/2024,Mobile,3,17506,Chennai,Pending
2159,Ravi,6/28/2024,Mobile,4,48446,Hyderabad,Delivered
2160,Ajay,3/8/2024,TV,3,15716,Bangalore,Pending
2161,Sneha,4/26/2024,AC,4,29709,Delhi,Pending
2162,Kiran,2/17/2024,Washing Machine,1,42293,Hyderabad,Delivered
2163,Kiran,5/27/2024,Washing Machine,2,40029,Kolkata,Delivered
2164,Ajay,3/6/2024,Fridge,3,35623,Chennai,Delivered
2165,Meena,4/11/2024,Tablet,3,45920,Delhi,Delivered
2166,Meena,3/26/2024,AC,2,37947,Bangalore,Delivered
2167,Pooja,5/10/2024,AC,4,5279,Hyderabad,Delivered
2168,Sneha,1/6/2024,Fridge,4,32987,Delhi,Cancelled
2169,Vikram,1/13/2024,AC,3,32223,Delhi,Cancelled
2170,Anil,3/6/2024,Fridge,4,42125,Hyderabad,Delivered
2171,Meena,1/4/2024,AC,1,27801,Mumbai,Cancelled
2172,Divya,3/2/2024,AC,3,38801,Mumbai,Pending
2173,Vikram,4/2/2024,Tablet,1,34049,Kolkata,Cancelled
2174,Ajay,3/23/2024,TV,4,46669,Delhi,Pending
2175,Meena,4/7/2024,Mobile,1,30443,Delhi,Cancelled
2176,Pooja,6/15/2024,Mobile,3,13902,Chennai,Cancelled
2177,Sneha,2/24/2024,AC,5,36688,Chennai,Pending
2178,Kiran,6/18/2024,Washing Machine,1,48723,Bangalore,Cancelled
2179,Priya,2/19/2024,Tablet,2,37251,Mumbai,Pending
2180,Meena,1/14/2024,Washing Machine,1,11293,Delhi,Cancelled
2181,Meena,4/3/2024,Laptop,4,13638,Mumbai,Cancelled
2182,Divya,2/5/2024,Fridge,5,33195,Mumbai,Pending
2183,Pooja,1/6/2024,AC,1,8327,Mumbai,Delivered
2184,Priya,3/14/2024,TV,4,16336,Kolkata,Cancelled
2185,Ravi,4/4/2024,Fridge,3,39688,Chennai,Pending
2186,Kiran,3/24/2024,AC,2,7641,Kolkata,Delivered
2187,Ravi,5/30/2024,Fridge,4,6617,Hyderabad,Cancelled
2188,Meena,2/12/2024,Tablet,5,41738,Kolkata,Delivered
2189,Ravi,4/11/2024,Tablet,1,19197,Kolkata,Delivered
2190,Meena,2/27/2024,Laptop,5,19825,Delhi,Cancelled
2191,Ravi,2/5/2024,Mobile,2,30396,Mumbai,Delivered
2192,Vikram,2/15/2024,Mobile,5,16321,Chennai,Pending
2193,Sneha,1/2/2024,Fridge,5,21103,Mumbai,Cancelled
2194,Anil,3/6/2024,Fridge,3,43267,Hyderabad,Pending
2195,Priya,5/6/2024,AC,4,43817,Delhi,Pending
2196,Sneha,2/18/2024,Washing Machine,1,6193,Hyderabad,Delivered
2197,Anil,4/7/2024,TV,5,25852,Hyderabad,Delivered
2198,Priya,5/13/2024,Fridge,5,14593,Chennai,Delivered
2199,Ajay,5/8/2024,Mobile,4,8363,Mumbai,Cancelled
2200,Kiran,6/3/2024,Tablet,4,8852,Kolkata,Pending
2201,Meena,2/27/2024,Fridge,5,35468,Kolkata,Pending
2202,Priya,5/21/2024,Mobile,5,44314,Bangalore,Cancelled
2203,Vikram,5/30/2024,Mobile,2,38698,Delhi,Cancelled
2204,Ravi,4/8/2024,Mobile,2,25713,Chennai,Delivered
2205,Divya,1/2/2024,Mobile,3,44875,Hyderabad,Delivered
2206,Pooja,5/6/2024,Laptop,4,30928,Delhi,Delivered
2207,Meena,6/20/2024,TV,2,28398,Delhi,Cancelled
2208,Kiran,5/12/2024,Mobile,5,44915,Bangalore,Cancelled
2209,Divya,5/14/2024,TV,2,23782,Kolkata,Pending
2210,Anil,1/25/2024,Fridge,1,20759,Bangalore,Pending
2211,Pooja,6/28/2024,Laptop,5,16820,Delhi,Cancelled
2212,Ajay,3/8/2024,Tablet,1,9337,Hyderabad,Pending
2213,Meena,4/12/2024,Tablet,5,12640,Hyderabad,Pending
2214,Divya,5/14/2024,Tablet,3,25173,Chennai,Delivered
2215,Meena,5/22/2024,Washing Machine,5,25954,Kolkata,Delivered
2216,Anil,2/17/2024,Washing Machine,1,36350,Bangalore,Cancelled
2217,Sneha,4/8/2024,TV,1,27301,Hyderabad,Cancelled
2218,Ravi,1/15/2024,Tablet,1,21075,Bangalore,Pending
2219,Priya,5/8/2024,Tablet,2,43818,Kolkata,Pending
2220,Ravi,4/12/2024,Mobile,5,38636,Bangalore,Cancelled
2221,Ajay,5/5/2024,AC,5,12015,Kolkata,Delivered
2222,Sneha,3/19/2024,Washing Machine,4,19734,Bangalore,Pending
2223,Vikram,5/17/2024,Tablet,2,13895,Bangalore,Cancelled
2224,Meena,2/16/2024,Fridge,1,36222,Mumbai,Delivered
2225,Divya,1/8/2024,Mobile,1,27063,Kolkata,Cancelled
2226,Ajay,2/12/2024,TV,2,10880,Kolkata,Delivered
2227,Sneha,5/15/2024,TV,4,27165,Chennai,Delivered
2228,Ajay,5/22/2024,TV,1,37327,Hyderabad,Cancelled
2229,Divya,6/10/2024,Fridge,1,37375,Delhi,Pending
2230,Kiran,3/6/2024,Laptop,1,23259,Mumbai,Delivered
2231,Ravi,3/4/2024,Fridge,1,43148,Bangalore,Pending
2232,Pooja,1/26/2024,Mobile,5,13698,Mumbai,Cancelled
2233,Ajay,5/6/2024,TV,5,39217,Chennai,Pending
2234,Ajay,3/2/2024,AC,1,19651,Kolkata,Pending
2235,Anil,1/2/2024,Fridge,1,42545,Delhi,Cancelled
2236,Meena,2/26/2024,TV,5,20265,Hyderabad,Delivered
2237,Ajay,3/26/2024,Tablet,1,32177,Mumbai,Delivered
2238,Meena,1/24/2024,Tablet,2,6382,Delhi,Cancelled
2239,Meena,6/16/2024,TV,5,25979,Chennai,Cancelled
2240,Priya,4/14/2024,AC,5,33868,Chennai,Cancelled
2241,Ajay,6/27/2024,Tablet,1,41550,Kolkata,Pending
2242,Ravi,2/14/2024,Tablet,4,21200,Kolkata,Cancelled
2243,Meena,1/3/2024,Mobile,2,34176,Delhi,Delivered
2244,Kiran,2/4/2024,Tablet,5,26988,Mumbai,Cancelled
2245,Priya,5/8/2024,Tablet,4,25384,Hyderabad,Cancelled
2246,Kiran,2/19/2024,Mobile,3,46636,Kolkata,Delivered
2247,Ajay,6/25/2024,Washing Machine,1,46481,Bangalore,Pending
2248,Sneha,6/10/2024,Laptop,1,8011,Kolkata,Pending
2249,Anil,6/9/2024,Tablet,1,47581,Chennai,Pending
2250,Sneha,2/23/2024,Laptop,5,37953,Delhi,Delivered
2251,Kiran,5/30/2024,Washing Machine,5,32338,Kolkata,Delivered
2252,Meena,6/18/2024,Laptop,3,12194,Chennai,Pending
2253,Sneha,3/29/2024,Fridge,5,45233,Kolkata,Cancelled
2254,Kiran,4/8/2024,TV,3,39436,Bangalore,Cancelled
2255,Vikram,4/4/2024,Washing Machine,4,24702,Bangalore,Pending
2256,Pooja,2/22/2024,Fridge,1,48114,Bangalore,Delivered
2257,Meena,1/31/2024,Laptop,4,34055,Delhi,Cancelled
2258,Meena,4/16/2024,Fridge,3,10819,Delhi,Cancelled
2259,Divya,2/22/2024,Mobile,5,7770,Mumbai,Pending
2260,Sneha,5/10/2024,Mobile,3,8602,Bangalore,Delivered
2261,Vikram,6/18/2024,Fridge,5,45370,Kolkata,Cancelled
2262,Sneha,3/11/2024,Mobile,1,18382,Delhi,Pending
2263,Anil,5/10/2024,Fridge,5,18528,Chennai,Cancelled
2264,Ajay,3/22/2024,Laptop,3,14121,Delhi,Pending
2265,Vikram,2/2/2024,Mobile,4,38407,Delhi,Cancelled
2266,Vikram,1/12/2024,TV,4,38652,Mumbai,Cancelled
2267,Sneha,5/17/2024,Fridge,2,12489,Kolkata,Delivered
2268,Divya,6/13/2024,Tablet,3,31775,Mumbai,Cancelled
2269,Sneha,5/10/2024,Tablet,1,5345,Kolkata,Cancelled
2270,Anil,6/6/2024,TV,1,45039,Hyderabad,Pending
2271,Anil,2/9/2024,TV,3,17339,Mumbai,Cancelled
2272,Vikram,4/8/2024,Fridge,2,45775,Hyderabad,Delivered
2273,Divya,5/31/2024,Tablet,4,48803,Bangalore,Delivered
2274,Vikram,1/7/2024,Tablet,1,20822,Bangalore,Delivered
2275,Kiran,6/24/2024,AC,1,39239,Hyderabad,Delivered
2276,Kiran,1/15/2024,Mobile,5,12358,Bangalore,Cancelled
2277,Vikram,6/2/2024,AC,4,13982,Bangalore,Cancelled
2278,Ajay,3/14/2024,Fridge,3,21028,Bangalore,Delivered
2279,Pooja,4/19/2024,TV,4,27706,Hyderabad,Pending
2280,Ajay,1/24/2024,Fridge,5,18570,Mumbai,Cancelled
2281,Priya,5/4/2024,TV,1,42860,Kolkata,Cancelled
2282,Anil,5/18/2024,Washing Machine,1,5876,Kolkata,Delivered
2283,Meena,4/2/2024,Washing Machine,1,38320,Hyderabad,Pending
2284,Ajay,4/7/2024,AC,2,28561,Kolkata,Cancelled
2285,Divya,4/18/2024,Mobile,4,30112,Bangalore,Delivered
2286,Ajay,1/21/2024,Fridge,5,26275,Hyderabad,Pending
2287,Priya,4/21/2024,Tablet,4,46486,Mumbai,Delivered
2288,Vikram,3/3/2024,TV,1,40123,Hyderabad,Delivered
2289,Pooja,5/21/2024,Laptop,5,11591,Bangalore,Cancelled
2290,Ravi,4/21/2024,Mobile,5,13476,Delhi,Cancelled
2291,Anil,4/23/2024,Washing Machine,5,36128,Kolkata,Delivered
2292,Pooja,1/20/2024,Mobile,2,32832,Chennai,Delivered
2293,Ravi,6/12/2024,AC,4,21102,Kolkata,Pending
2294,Sneha,6/2/2024,Fridge,5,14767,Kolkata,Cancelled
2295,Vikram,4/21/2024,AC,5,15037,Kolkata,Pending
2296,Meena,1/29/2024,TV,1,38302,Delhi,Cancelled
2297,Meena,6/22/2024,TV,3,11805,Bangalore,Pending
2298,Vikram,5/9/2024,Mobile,3,39342,Mumbai,Cancelled
2299,Divya,2/18/2024,Washing Machine,3,43297,Mumbai,Delivered
2300,Anil,5/20/2024,AC,1,31514,Hyderabad,Cancelled
2301,Ravi,3/20/2024,Washing Machine,1,17807,Kolkata,Pending
2302,Kiran,1/21/2024,TV,5,42874,Mumbai,Cancelled
2303,Pooja,1/11/2024,Tablet,2,36812,Hyderabad,Delivered
2304,Anil,4/26/2024,Laptop,4,44067,Mumbai,Pending
2305,Meena,1/5/2024,TV,3,20989,Kolkata,Cancelled
2306,Vikram,1/5/2024,Fridge,5,8433,Kolkata,Cancelled
2307,Priya,1/13/2024,AC,2,31041,Hyderabad,Cancelled
2308,Divya,5/14/2024,Laptop,1,11883,Bangalore,Delivered
2309,Anil,6/3/2024,Tablet,4,41065,Delhi,Pending
2310,Kiran,3/11/2024,AC,2,22355,Mumbai,Cancelled
2311,Vikram,5/16/2024,Tablet,2,30055,Hyderabad,Delivered
2312,Divya,1/16/2024,TV,3,38565,Mumbai,Cancelled
2313,Kiran,1/21/2024,AC,4,49163,Kolkata,Cancelled
2314,Ravi,3/13/2024,Mobile,4,9938,Delhi,Pending
2315,Vikram,2/10/2024,TV,4,31645,Kolkata,Delivered
2316,Divya,6/26/2024,Washing Machine,2,38846,Mumbai,Cancelled
2317,Ravi,2/25/2024,Laptop,2,49932,Bangalore,Pending
2318,Meena,5/7/2024,Washing Machine,5,15744,Chennai,Cancelled
2319,Meena,2/19/2024,AC,5,38540,Delhi,Pending
2320,Meena,5/16/2024,Laptop,2,6497,Delhi,Delivered
2321,Divya,4/19/2024,Washing Machine,3,12020,Mumbai,Pending
2322,Anil,1/22/2024,Washing Machine,2,47592,Delhi,Cancelled
2323,Ajay,5/8/2024,TV,1,6722,Kolkata,Pending
2324,Pooja,2/12/2024,Fridge,4,42042,Chennai,Delivered
2325,Kiran,2/29/2024,Fridge,1,48725,Bangalore,Pending
2326,Meena,6/27/2024,Washing Machine,3,13031,Kolkata,Pending
2327,Kiran,4/2/2024,TV,1,45018,Bangalore,Cancelled
2328,Meena,1/1/2024,Mobile,3,49481,Bangalore,Cancelled
2329,Meena,2/13/2024,Mobile,2,29491,Mumbai,Cancelled
2330,Vikram,1/1/2024,Tablet,2,30777,Mumbai,Pending
2331,Meena,2/29/2024,AC,3,22203,Bangalore,Cancelled
2332,Ravi,4/9/2024,Washing Machine,1,26821,Delhi,Cancelled
2333,Priya,1/28/2024,Fridge,4,48074,Hyderabad,Pending
2334,Sneha,1/1/2024,Mobile,5,8367,Hyderabad,Pending
2335,Kiran,5/16/2024,Mobile,1,24442,Kolkata,Pending
2336,Meena,1/28/2024,Tablet,1,39562,Hyderabad,Pending
2337,Ajay,2/9/2024,Fridge,1,26527,Mumbai,Pending
2338,Vikram,4/27/2024,AC,4,27038,Delhi,Cancelled
2339,Priya,3/30/2024,Tablet,2,25236,Bangalore,Delivered
2340,Pooja,4/24/2024,Mobile,3,7948,Hyderabad,Pending
2341,Divya,4/14/2024,Tablet,1,11555,Bangalore,Pending
2342,Ravi,2/7/2024,Mobile,3,27091,Bangalore,Pending
2343,Ravi,3/29/2024,Fridge,2,23016,Chennai,Cancelled
2344,Sneha,3/15/2024,AC,4,23511,Mumbai,Pending
2345,Sneha,3/15/2024,Washing Machine,4,18200,Delhi,Cancelled
2346,Vikram,5/26/2024,AC,1,37818,Mumbai,Pending
2347,Sneha,3/11/2024,Fridge,5,16780,Bangalore,Pending
2348,Priya,5/7/2024,AC,5,17815,Mumbai,Delivered
2349,Divya,4/7/2024,Mobile,4,5129,Mumbai,Pending
2350,Priya,5/24/2024,Laptop,4,8950,Kolkata,Cancelled
2351,Ravi,5/19/2024,AC,2,24325,Mumbai,Delivered
2352,Ajay,6/1/2024,Tablet,4,44359,Kolkata,Pending
2353,Vikram,3/16/2024,Tablet,4,39840,Kolkata,Pending
2354,Anil,1/5/2024,Tablet,2,7482,Kolkata,Cancelled
2355,Vikram,6/28/2024,Mobile,3,45519,Delhi,Cancelled
2356,Ajay,6/18/2024,TV,5,47270,Bangalore,Delivered
2357,Meena,5/19/2024,Fridge,2,11567,Bangalore,Cancelled
2358,Vikram,3/27/2024,Tablet,2,7291,Hyderabad,Cancelled
2359,Kiran,4/26/2024,TV,2,10841,Mumbai,Cancelled
2360,Meena,4/28/2024,TV,3,45410,Chennai,Cancelled
2361,Meena,6/7/2024,Mobile,3,26007,Mumbai,Cancelled
2362,Divya,3/30/2024,AC,3,16534,Chennai,Delivered
2363,Kiran,5/11/2024,TV,5,30608,Delhi,Delivered
2364,Meena,6/15/2024,AC,1,46395,Mumbai,Cancelled
2365,Priya,1/24/2024,AC,5,34796,Kolkata,Pending
2366,Sneha,3/8/2024,Washing Machine,4,47077,Mumbai,Cancelled
2367,Ravi,4/19/2024,Fridge,2,41934,Chennai,Pending
2368,Priya,1/28/2024,Fridge,2,39537,Bangalore,Pending
2369,Divya,6/7/2024,Washing Machine,4,5914,Delhi,Pending
2370,Ravi,1/3/2024,Tablet,4,14652,Delhi,Pending
2371,Pooja,3/24/2024,Fridge,2,37348,Kolkata,Delivered
2372,Ravi,5/29/2024,Fridge,2,37500,Delhi,Pending
2373,Vikram,5/29/2024,Mobile,3,14203,Kolkata,Delivered
2374,Ravi,6/2/2024,Fridge,3,19486,Bangalore,Pending
2375,Ravi,1/20/2024,AC,4,31258,Bangalore,Pending
2376,Priya,1/8/2024,Mobile,1,18091,Chennai,Pending
2377,Kiran,2/15/2024,Laptop,3,7442,Delhi,Pending
2378,Ravi,2/28/2024,Tablet,1,34640,Bangalore,Delivered
2379,Priya,2/21/2024,Tablet,1,20905,Hyderabad,Pending
2380,Vikram,1/30/2024,Mobile,4,27741,Kolkata,Cancelled
2381,Ravi,6/29/2024,Mobile,4,18898,Chennai,Cancelled
2382,Vikram,4/10/2024,Mobile,4,42722,Chennai,Cancelled
2383,Kiran,3/30/2024,Fridge,2,26649,Mumbai,Pending
2384,Anil,4/14/2024,TV,5,28779,Mumbai,Cancelled
